,created_at,text,full_text
112,Thu Nov 20 13:32:47 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... http://t.co/dHfFMVAWyk",
113,Sat Sep 27 20:28:21 +0000 2014,RSUD Kota Pekanbaru Belum Ada http://t.co/o2mfSHbYWX #OpiniRiau,
114,Tue Nov 27 05:54:16 +0000 2018,I've just posted a new blog: Bidan Desa Bernama Christina Simamora Hadiri Seminar Bertaraf Internasional Di Kota Peâ¦ https://t.co/gHxgwubRei,I've just posted a new blog: Bidan Desa Bernama Christina Simamora Hadiri Seminar Bertaraf Internasional Di Kota Pekanbaru  https://t.co/yMgyD1ssET
115,Wed Sep 21 10:23:34 +0000 2016,"Ditanya soal DBD, Kadiskes Kota Pekanbaru Malah ""Ngacir"" https://t.co/AhjYVzW5P6 #Riau https://t.co/oTymfEROgu",
116,Fri Apr 26 10:28:09 +0000 2019,"@jokowi Angga Maulana (10 tahun), anak yatim piatu menderita sakit pembengkakan jantung.  
Saat ini tinggal denganâ¦ https://t.co/985Cf7EVcr","@jokowi Angga Maulana (10 tahun), anak yatim piatu menderita sakit pembengkakan jantung.  
Saat ini tinggal dengan neneknya di jl ciptakarya Perumahan Odrimari RW 26 Kel Sialangmunggu kec Tampan Kota Pekanbaru Riau.
Info oleh Abdi umar koto https://t.co/RAZmRVrtmV"
117,Tue Aug 28 02:11:04 +0000 2018,30 Persen Rumah Sakit di Riau Belum Miliki Layanan BPJS Kesehatan https://t.co/wkJArfopbY,
118,Thu Nov 20 13:28:48 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyia... http://t.co/lyurQrhgVN RT",
119,Wed Mar 13 15:21:06 +0000 2019,"@marierteman saya bangga dengan jadi warga riau &amp; kota Pekanbaru khusus nya, semoga kemenangan nantinya kita bisa pâ¦ https://t.co/hip56jvGcn","@marierteman saya bangga dengan jadi warga riau &amp; kota Pekanbaru khusus nya, semoga kemenangan nantinya kita bisa permalukan lembaga survei abal-abal yg selalu merndah kan akal sehat.
#RiauPastiPrabowoSandi 
#2019PrabowoPresidenRI"
120,Mon Jan 30 22:48:29 +0000 2017,"Data Resmi Puskesmas di Kota Pekanbaru Provinsi Riau Republik Indonesia, Lengkap dan Reliable https://t.co/9jMuvbPlSB",
121,Tue Jun 23 07:54:33 +0000 2020,"Bendahara Camat Bukit Raya Positif Corona, Wali Kota Pekanbaru Perintahkan Dinkes Rapid Test Kepala BPKAD dan Pegawâ¦ https://t.co/I7hJwQVLru","Bendahara Camat Bukit Raya Positif Corona, Wali Kota Pekanbaru Perintahkan Dinkes Rapid Test Kepala BPKAD dan Pegawai Inspektorat https://t.co/bOQNRMvLWN https://t.co/8IFWNCI8cm"
122,Fri Apr 05 03:26:47 +0000 2019,"Inilah kepolosan dari Pasien Gangguan Jiwa saat ikut simulasi Pemilu 

https://t.co/wCtmjXG18r",
123,Fri Feb 09 06:34:10 +0000 2018,Pemerintah Kota Pekanbaru Berhasil Bangun lalu Resmikan Rumah Sakit Daerah untuk Warganya; Ibarat Mimpi Jadi Nyata https://t.co/NK42s8Lb6l,
124,Tue Apr 05 05:57:53 +0000 2016,"PPNI KOTA PEKANBARU GELAR KEGIATAN SEMINAR KESEHATAN: Pekanbaru, PPNI (Persatuan Perawat Nasional Indonesia) k... https://t.co/czo3IaggFq",
125,Wed Oct 07 09:17:01 +0000 2015,Realisasi Pembangunan Fisik RSUD Kota Pekanbaru Capai 60 Persen http://t.co/jxEqncsAou,
126,Fri Sep 13 06:07:27 +0000 2019,"Gak muluk2, aku hanya minta doa dari kalian para mutualku supaya kota2 yang sedang dilanda kabut asap terutama kotaâ¦ https://t.co/rH1vZcc51m","Gak muluk2, aku hanya minta doa dari kalian para mutualku supaya kota2 yang sedang dilanda kabut asap terutama kota Pekanbaru dan Sampit segera turun hujan deras ð­ð­

Aku yang gak punya riwayat penyakit paru2 aja sesek, apalagi yang punya ð­ð­
Mataku juga udah mulai iritasi ð­ https://t.co/lP9JQT8vgy"
127,Tue Mar 14 22:47:09 +0000 2017,"Korban DBD di Kota Pekanbaru Terus Berjatuhan, Jumlahnya Kian Bertambah Dari Pekan ke Pekan https://t.co/SImORgcEPm https://t.co/wVIEqZMAcm",
128,Mon Jul 15 04:19:21 +0000 2019,TIM RESCUER Kota Pekanbaru Evakuasi pohon tumbang di dua titik (Hotel Arya Duta &amp; RSUD AA ) akibat cuaca extrime miâ¦ https://t.co/qwvNjGonck,"TIM RESCUER Kota Pekanbaru Evakuasi pohon tumbang di dua titik (Hotel Arya Duta &amp; RSUD AA ) akibat cuaca extrime minggu pagi 14-7-2019
#SembiringMeliala
#KasieRescuer
#Salamtangguh https://t.co/vGE8b3ijC6"
129,Sat May 18 09:19:38 +0000 2019,"Sehat terus bapak. Alhamdulillah, semoga aktivitasnya di kota Pekanbaru berjalan dengan baik dan lancar. Aamiin ð https://t.co/m9wcOlAecr",
130,Fri Aug 30 08:52:23 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau
Kualitas udara di kota Pekanbaru, Riau semak... http://t.co/X9hsQcFGVt",
131,Sun Mar 09 03:19:22 +0000 2014,Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status... http://t.co/YLWqtK5o0f Antara News,
132,Thu Nov 20 13:39:21 +0000 2014,"#Feito_Tuta_Bueno'â¥] Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Pr... http://t.co/ctW5DbzYo0 â¦â¥",
133,Sun Oct 13 05:06:15 +0000 2019,"Apakah ini tanda-tanda Politik tak sehat di Riau? Memperebutkan kue kekuasaan, bukan apa diberikan ke wakilnya...

https://t.co/hUVoUX8X7m",
134,Thu Mar 26 04:57:08 +0000 2020,"Suasana saat ini di UTD PMI Kota Pekanbaru, stok darah sangat menipis ðð­
.
Terima kasih bagi pendonor yg tetap mendâ¦ https://t.co/HUOWcQ74IZ","Suasana saat ini di UTD PMI Kota Pekanbaru, stok darah sangat menipis ðð­
.
Terima kasih bagi pendonor yg tetap mendonorkan darahnya walaupun kondisi seperti ini. karena disisi lain para pasien di rumah sakit tetapâ¦ https://t.co/mvPwW6ZBf1"
135,Mon Aug 28 05:06:33 +0000 2017,"Alhamdulillah, Rp 11 Juta Biaya Pengobatan Alhafizi Ditanggung Jamkesda: RSUD Arifin Achmad Pekanbaru menyatakanâ¦ https://t.co/j1GplNnBDP",
136,Fri Feb 09 11:18:09 +0000 2018,"Ibarat Mimpi Jadi Nyata, Kota Pekanbaru Akhirnya Mempunyai Rumah Sakit Daerah âMadaniâ https://t.co/OMvSGIYdL3",
137,Wed Sep 17 08:32:57 +0000 2014,Udara Kota Pekanbaru takÂ Sehat http://t.co/SjFmQBXV2O,
138,Fri Aug 30 08:50:27 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau
Kualitas udara di kota Pekanbaru, Riau semak... http://t.co/OKCqh5NCwh",
139,Thu Feb 08 19:09:36 +0000 2018,Setelah Belasan Tahun Akhirnya Kota Pekanbaru Miliki Rumah Sakit https://t.co/acHDX5YdSI https://t.co/Rr51ZGokAz,
140,Fri Aug 30 08:48:19 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau
Kualitas udara di kota Pekanbaru, Riau semak... http://t.co/YL597jTmER",
141,Sat Dec 31 04:31:28 +0000 2016,Biaya Sekolah Tinggi dan Maraknya DBD: Dunia pendidikan di Kota Pekanbaru selama 2016 masihâ¦ https://t.co/SjIKsnCYhN #riaupos #riau,
142,Mon Dec 28 16:25:33 +0000 2015,Jumlah Penderita DBD di Kota Pekanbaru Meningkat Dibandingkan Tahun 2014 Lalu https://t.co/mW2LGcqLUs,
143,Fri Feb 09 08:09:46 +0000 2018,Akhirnya Kota Pekanbaru Bisa Membangun Rumah Sakit https://t.co/P5jhNnqqZI https://t.co/Z9DHK4fDQi,
144,Fri Jul 28 03:15:17 +0000 2017,"I Love My Profession â¤
.
.
#bidan#bidanindonesia#akubidan#akubangga @ Di Kota Pekanbaru Riau https://t.co/rJmFYITFR4",
145,Wed Mar 27 16:56:11 +0000 2019,"@rockygerung Terima kasih bang utk akal sehat nya tadi di kota pekanbaru..
Ditunggu kedatangannya lagi..
Salam akal sehat! ð",
146,Sun Mar 09 03:17:18 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... http://t.co/22agjrjQnW",
147,Mon Jan 11 16:26:06 +0000 2016,Sudah 36 Korban DBD se-Kota Pekanbaru https://t.co/G9iwxCb8ca #RIAU,
148,Mon Jan 20 16:20:38 +0000 2020,"Lanjut ke rumah bu Kadisdukcapil Kota Pekanbaru, mendarat manis 3 dus Milagros..

Semoga bu Kadis dan keluarga selaâ¦ https://t.co/orVgQHkBvi","Lanjut ke rumah bu Kadisdukcapil Kota Pekanbaru, mendarat manis 3 dus Milagros..

Semoga bu Kadis dan keluarga selalu sehat, aamiin..

Info produk &amp;â¦ https://t.co/yXeP4MunIH"
149,Fri Jun 22 01:12:44 +0000 2018,"Finalis All Voting SBI MEMBERS of the years 2018 

Nama : Deden Nursidik
Usia : 24
Kota : Pekanbaru
Profesi : Dokteâ¦ https://t.co/tUXtDX23bD","Finalis All Voting SBI MEMBERS of the years 2018 

Nama : Deden Nursidik
Usia : 24
Kota : Pekanbaru
Profesi : Dokter Hewan

nilai 50 - 100 https://t.co/QQePT0NJqj"
150,Tue Apr 24 06:21:28 +0000 2018,RSUD Tengku Rafian Siak Menuju Akreditasi SNARS https://t.co/UoMkuNQ76M https://t.co/aopJE4JuGP,
151,Thu Jun 02 12:16:36 +0000 2016,Pembangunan RSUD Kota Pekanbaru Terkendala Anggaran https://t.co/nCNbnTercl â¢ Riau Pos,
152,Tue Jul 28 07:08:06 +0000 2015,"Perhatian-perhatian, Udara Kota Pekanbaru dalam Level Tidak Sehat http://t.co/jNtOQFM7hO http://t.co/FUdKVMSdSA",
153,Tue Mar 11 23:05:29 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... http://t.co/Y02q96RbyO",
154,Thu Feb 08 19:09:36 +0000 2018,Setelah Belasan Tahun Akhirnya Kota Pekanbaru Miliki Rumah Sakit https://t.co/acHDX5YdSI https://t.co/Rr51ZGokAz,
155,Mon Oct 01 12:01:17 +0000 2018,"Lazismu Pekanbaru menerima bantuan kursi roda dari Ikatan Dokter Indonesia, Persatuan Dokter Umum Indonesia, dan KPâ¦ https://t.co/uTf6mzsyrT","Lazismu Pekanbaru menerima bantuan kursi roda dari Ikatan Dokter Indonesia, Persatuan Dokter Umum Indonesia, dan KPJ Klang untuk Rumah Singgah Pasien Kota Pekanbaru. Yuk berdonasi bersama Lazismu di https://t.co/9vkAOUBzGl #AksiBersamaUntukSesama #ZakatHebat https://t.co/Jdtjyk9tvm"
156,Wed Sep 17 08:26:47 +0000 2014,@mrbodel OKSIGEN tercemar partikel debu dan mengakibatkan banyak warga terserang penyakit infeksi salu... http://t.co/71wN6QcWvd *intrns,
157,Tue Sep 10 01:12:13 +0000 2019,"Asap makin pekat di kota Pekanbaru, kepala sakit, tenggorokan kering dan gatal, mata merah, nafas sesak https://t.co/ve0VhFAohB",
158,Thu Mar 29 03:31:50 +0000 2018,Penyerahan cinderamata dari Plt. Ka. Dinkes Kota Pekanbaru kepada Sekdin @dinkeskotabdg usai diskusi dan tanya jawaâ¦ https://t.co/yC6LbkWkNM,Penyerahan cinderamata dari Plt. Ka. Dinkes Kota Pekanbaru kepada Sekdin @dinkeskotabdg usai diskusi dan tanya jawab seputar Renstra dan inovasi-inovasi Dinas Kesehatan Kota Bandung (29/3) @ritaverita167 @NinaManarosana @HumasBdg @DiskominfoBdg https://t.co/g2Zq82xitb
159,Fri Jul 22 02:38:13 +0000 2016,"Mau sehat ? gampang dan praktis bisa dilakukan dirumah bersama ""Nikita Jogging"" cc @Kota_Pekanbaru https://t.co/ZHy6rp0KJp",
160,Mon Jul 21 06:16:11 +0000 2014,LPSE Pekanbaru â SDP LKPP untuk LPSE Kota Pekanbaru: Pembangunan IPAL Puskesmas BAK equalisasi dan bangunanâ¦ http://t.co/9TWs5udM0p,
161,Wed Mar 19 01:24:08 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru â https://t.co/54XuzBXNVp,
162,Sun Sep 15 03:47:24 +0000 2019,"Pemerintah Propinsi Riau Membuka Posko Penanggulangan asap di Seluruh Puskesmas di kota Pekanbaru

@senkompusatâ¦ https://t.co/Jdfiq4OpxI","Pemerintah Propinsi Riau Membuka Posko Penanggulangan asap di Seluruh Puskesmas di kota Pekanbaru

@senkompusat  @infoRIAU  @halloriau  @binmaspoldariau https://t.co/5Z0jOggaGM"
163,Thu Nov 20 13:38:08 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... http://t.co/zmlsWnLPMk",
164,Fri Apr 22 19:09:27 +0000 2016,"Pemko Pekanbaru Miliki Puskesmas Wisata: 
PEKANBARU - Pemerintah Kota Pekanbaru di bawah kepemimpinan Walikot... https://t.co/dcrtNmKuos",
165,Thu Sep 19 06:54:02 +0000 2019,Korban Asap Karhutla Dirawat di RSUD Petala Bumi Kota Pekanbaru https://t.co/0fQMtON9YW,
166,Thu Apr 10 00:44:26 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru â https://t.co/LCBTmLl8AO,
167,Tue Jul 15 00:57:03 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru â https://t.co/Kdp2K9q7Tt,
168,Fri Apr 22 18:42:29 +0000 2016,"Pemko Pekanbaru Miliki Puskesmas Wisata: 
PEKANBARU - Pemerintah Kota Pekanbaru di bawah kepemi... https://t.co/p2PRSwHS8f (Via Riaupos)",
169,Sun Oct 02 14:05:16 +0000 2016,"(TribunPekanbaru ) Kepala BPMKB Kota Pekanbaru Legalkan Pungutan di Posyandu, Ini Alasannya https://t.co/1WWLEWC0TO #BeritaRiau",
170,Thu Dec 19 04:28:14 +0000 2013,"Kaporisasi (with Desni, tri, and 4 others at Puskesmas Limapuluh Kota Pekanbaru) â https://t.co/azGGfrs7pg",
171,Fri Jun 20 05:17:34 +0000 2014,Dinas Pendidikan Kota Pekanbaru Pinta Masyarakat dapat bersaing secara sehat. http://t.co/pOHRm06hNq,
172,Fri Oct 05 20:22:37 +0000 2018,"Aplikasi Halodoc Kini Bisa Dinikmati di Kota Pekanbaru, Cara Mudah Menebus Obat Pasien https://t.co/zCjKQSS09H https://t.co/LhCxxWFK2V",
173,Fri Jul 18 07:42:46 +0000 2014,Tempat I'tikaf Kota Pekanbaru: Masjid RSUD Arifin Achmad Jl.Diponegoro,
174,Thu Mar 08 14:38:30 +0000 2018,Pemerintah Kota Pekanbaru https://t.co/CP7KhaybQ7,
175,Thu Oct 09 19:12:52 +0000 2014,Apotik Sumber Sehat Lpse KotaÂ Pekanbaru http://t.co/RuNqJSP244,
176,Mon Apr 07 00:49:45 +0000 2014,At Puskesmas Limapuluh Kota Pekanbaru â https://t.co/zBJVksiQe9,
177,Mon Jan 08 16:11:52 +0000 2018,"Percepatan Administrasi, Walikota Segera Tunjuk Dirut RSUD Kota Pekanbaru https://t.co/jTxoKtgFAL",
178,Mon Apr 30 07:20:28 +0000 2018,"Masih menanti disini... Melalui suatu proses yang panjang. . . 

#KonsulPekanBaru â at RSUD Aripin Ahmad Kota Pekanâ¦ https://t.co/0VAtSyy7ai","Masih menanti disini... Melalui suatu proses yang panjang. . . 

#KonsulPekanBaru â at RSUD Aripin Ahmad Kota Pekanbaru https://t.co/pgiMxJcCXb"
179,Wed Sep 12 04:21:03 +0000 2018,"Lebih dari 100 Orang Terpapar Campak Rubella, Dinkes Riau: Dapat Dicegah https://t.co/SqLNRh2sGZ",
180,Wed Aug 14 12:40:00 +0000 2019,"10. Penyakit ISPA juga menyerang warga di Kota Pekanbaru, Provinsi Riau. Dinkes Kota Pekanbaru telah menginstruksikâ¦ https://t.co/NbxLsOw94Q","10. Penyakit ISPA juga menyerang warga di Kota Pekanbaru, Provinsi Riau. Dinkes Kota Pekanbaru telah menginstruksikan seluruh puskesmas untuk siaga melayani warga yang terserang penyakit akibat kabut asap."
181,Thu Nov 20 14:15:12 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... http://t.co/coccxTEFtl",
182,Fri Oct 19 13:09:13 +0000 2018,"Dibandingkan Penduduk Asli, Warga Luar Pekanbaru Lebih Banyak Terjaring Razia Pekat: Selama menggelar razia penyakiâ¦ https://t.co/ja1pX6nmPF","Dibandingkan Penduduk Asli, Warga Luar Pekanbaru Lebih Banyak Terjaring Razia Pekat: Selama menggelar razia penyakit masyarakat (pekat), Satuan Polisi Pamong Praja (Satpol PP) Pekanbaru lebih banyak menjaring warga yang berasal dari luar Kota Pekanbaruâ¦ https://t.co/WWrDuNXvBO https://t.co/F6GlFuFoLT"
183,Tue Mar 11 08:48:51 +0000 2014,INDEK STANDAR PENCEMARAN UDARA (ISPU) KOTA PEKANBARU 241 (SANGAT TIDAK SEHAT),
184,Tue Jun 23 08:38:09 +0000 2020,Wali Kota Pekanbaru Ungkap Seorang Dokter di Puskesmas Rumbai Positif Corona https://t.co/ZbvRfusqkc https://t.co/WkrROnwP5w,
185,Sun Jan 19 01:20:29 +0000 2014,"RSJ Pekanbaru Siapkan Belasan Kamar Tampung Caleg Depresi: Rumah Sakit Jiwa (RSJ) Tampan di Kota Pekanbaru, Ri... http://t.co/nxMGRy82xz",
186,Sun Mar 09 03:17:49 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... http://t.co/d7tMg5EhLR",
187,Thu Jan 25 17:06:37 +0000 2018,"Punya 13 Layanan, Besok, RSUD Pekanbaru Di-Soft Lounching Wali Kota Pekanbaru https://t.co/BOUThXXBBO https://t.co/vJ3ksbXTGv",
188,Sun Mar 09 03:16:30 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat Tid... http://t.co/aYAgDBhIvM",
189,Tue Jan 30 06:22:24 +0000 2018,Agen Jual Obat Telat Bulan Cytotec Di Kota Pekanbaru || 081227677373 || Agen Jual Obat Penggugur Kandungan Di Areaâ¦ https://t.co/XgeyDdOjRA,Agen Jual Obat Telat Bulan Cytotec Di Kota Pekanbaru || 081227677373 || Agen Jual Obat Penggugur Kandungan Di Area Pekanbaru https://t.co/9SsSD8AML5
190,Mon Sep 26 07:57:34 +0000 2016,"Dokter Gigi Gadungan jadi Tersangka Tunggal, Polisi Selidiki Praktik Dokter Ilegal Lainnya di Kota Pekanbaru... https://t.co/vZkqxsMdca",
191,Mon Dec 02 01:14:36 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru â https://t.co/gTwojgfmmD,
192,Sat Aug 10 13:26:32 +0000 2019,"Kabut Asap Karhutla Meningkat, Kualitas Udara Kota Pekanbaru di Level Kurang Sehat https://t.co/XII5BvYngI .. #GoRiau",
193,Mon Jan 13 01:08:31 +0000 2020,"Ratusan warga Kota Pekanbaru terserang DBD, lima meninggal dunia
https://t.co/BNfm6sU9ry https://t.co/bZIBMOsA8i",
194,Wed Aug 05 06:25:32 +0000 2020,"Pasien Positif Corona Diisolasi di Rusunawa Rejosari, Wali Kota Pekanbaru: OTG Tak Bisa Dirawat di Rumah Sakitâ¦ https://t.co/TNkroz3jQJ","Pasien Positif Corona Diisolasi di Rusunawa Rejosari, Wali Kota Pekanbaru: OTG Tak Bisa Dirawat di Rumah Sakit https://t.co/6tPlRHwy2S https://t.co/wwI09Drye1"
195,Thu Feb 18 04:14:04 +0000 2016,Pembangunan RSUD Kota Pekanbaru Sudah 40 Persen https://t.co/wMEfPO8k84,
196,Tue Jan 31 13:10:18 +0000 2017,Tahun 2017 Pembangunan Fisik RSUD Kota Pekanbaru Selesai https://t.co/s2AQlNxk6Q,
197,Fri Apr 22 18:42:31 +0000 2016,"Pemko Pekanbaru Miliki Puskesmas Wisata: 
PEKANBARU - Pemerintah Kota Pekanbaru di bawah kepemimpinan Walikot... https://t.co/V3dYCiFELW",
198,Mon Dec 07 05:12:14 +0000 2015,PNS Dinkes Kota Pekanbaru Lebam dan Memar Dihajar OTK https://t.co/mK1VuQmgEs (TribunPekanbaru),
199,Tue Sep 10 12:45:05 +0000 2019,"Penampakan Kota Pekanbaru Tertutup Kabut Asap, Kualitas Udara Tidak Sehat

https://t.co/ZXfOBGwmhh",
200,Tue Feb 18 09:50:45 +0000 2014,Kualitas Udara Kota Pekanbaru Tidak Sehat http://t.co/Xt2oV53Qj7 #RiauIndonesia,
201,Wed Sep 25 02:25:36 +0000 2019,Pemerintah Kota Pekanbaru mengeluarkan dispensasi bagi aparatur sipil negara (ASN) hamil tidak masuk ke kantor aliaâ¦ https://t.co/gAnw7OQDuU,"Pemerintah Kota Pekanbaru mengeluarkan dispensasi bagi aparatur sipil negara (ASN) hamil tidak masuk ke kantor alias libur selama kabut asap kebakaran hutan dan lahan (Karhutla) berada pada kategori tidak sehat. 
https://t.co/LzerQBbiOv
#ValidVisi #ValidNih"
